gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
ESPORTSTMNT01/1306112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306112?gameHash=065166ff0bf27a01,LCK,2020,Spring,0,2/14/2020 8:45,2,10.02,6,Red,top,Nuguri,DAMWON Gaming,Gnar,Akali,Ornn,Zoe,Kalista,Xayah,1746,0,3,4,1,5,19,0,0,0,0,0,0,0,0,0.1718,0.8247,,,,,,,,,,,,,,,,,,,,,,,,0,1,11677,401.2715,0.233919,709.5189,479.3471,13,0.4467,4,0.1375,4,30,1.0309,10903,7066,242.8179,0.269474,10800,,244,224,20,4,8,8.3849,3848,4587,82,3505,4763,82,343,-176,0,6329,7441,141,6264,8342,136,65,-901,5
ESPORTSTMNT01/1306112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306112?gameHash=065166ff0bf27a01,LCK,2020,Spring,0,2/14/2020 8:45,2,10.02,7,Red,jng,Canyon,DAMWON Gaming,Taliyah,Akali,Ornn,Zoe,Kalista,Xayah,1746,0,0,6,3,5,19,0,0,0,0,1,0,1,0,0.1718,0.8247,,,,,,,,,,,,,,,,,,,,,,,,0,0,12244,420.756,0.245277,635.4639,263.3333,29,0.9966,13,0.4467,11,56,1.9244,8604,4767,163.8144,0.181792,8310,,178,26,152,103,16,6.1168,3083,3266,62,3724,3413,66,-641,-147,-4,4517,4820,93,5320,5415,86,-803,-595,7
ESPORTSTMNT01/1306112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306112?gameHash=065166ff0bf27a01,LCK,2020,Spring,0,2/14/2020 8:45,2,10.02,8,Red,mid,ShowMaker,DAMWON Gaming,Renekton,Akali,Ornn,Zoe,Kalista,Xayah,1746,0,1,5,3,5,19,0,0,0,0,1,1,0,0,0.1718,0.8247,,,,,,,,,,,,,,,,,,,,,,,,0,0,8203,281.89,0.164326,821.3402,543.4708,18,0.6186,4,0.1375,10,29,0.9966,9764,5927,203.677,0.226034,9675,,228,224,4,4,0,7.8351,3521,4252,71,3401,4381,77,120,-129,-6,5008,6435,111,6728,7345,117,-1720,-910,-6
ESPORTSTMNT01/1306112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306112?gameHash=065166ff0bf27a01,LCK,2020,Spring,0,2/14/2020 8:45,2,10.02,9,Red,bot,Nuclear,DAMWON Gaming,Aphelios,Akali,Ornn,Zoe,Kalista,Xayah,1746,0,0,2,0,5,19,0,0,0,0,0,0,0,0,0.1718,0.8247,,,,,,,,,,,,,,,,,,,,,,,,0,0,13795,474.055,0.276348,233.677,201.2371,10,0.3436,8,0.2749,4,24,0.8247,10026,6189,212.6804,0.236026,9200,,258,252,6,6,0,8.866,3285,3701,84,3400,3411,90,-115,290,-6,4568,5081,116,7023,6038,143,-2455,-957,-27
ESPORTSTMNT01/1306112,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1306112?gameHash=065166ff0bf27a01,LCK,2020,Spring,0,2/14/2020 8:45,2,10.02,10,Red,sup,Hoit,DAMWON Gaming,Rakan,Akali,Ornn,Zoe,Kalista,Xayah,1746,0,1,2,0,5,19,0,0,0,0,0,0,0,0,0.1718,0.8247,,,,,,,,,,,,,,,,,,,,,,,,0,0,4000,137.457,0.0801298,272.0619,491.9931,45,1.5464,16,0.5498,15,76,2.6117,6110,2273,78.11,0.0866734,5775,,40,40,0,0,0,1.3746,2455,2686,17,2013,2566,11,442,120,6,3453,3703,25,3150,4462,16,303,-759,9
ESPORTSTMNT01/1296638,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296638?gameHash=2c8f95497cc7ff14,LCK,2020,Spring,0,2/16/2020 6:06,1,10.02,1,Blue,top,Nuguri,DAMWON Gaming,Ornn,Olaf,Aphelios,Mordekaiser,Yasuo,Braum,1717,1,3,0,13,17,2,1,0,0,0,1,1,0,0,0.5941,0.6639,,,,,,,,,,,,,,,,,,,,,,,,0,0,14048,490.9027,0.249844,901.258,1410.1922,11,0.3844,8,0.2796,2,37,1.293,13311,9533,333.1275,0.238398,12430,,288,264,24,5,0,10.0641,4048,4872,93,3285,4823,91,763,49,2,6601,8227,155,5103,7882,149,1498,345,6
ESPORTSTMNT01/1296638,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296638?gameHash=2c8f95497cc7ff14,LCK,2020,Spring,0,2/16/2020 6:06,1,10.02,2,Blue,jng,Canyon,DAMWON Gaming,Rek'Sai,Olaf,Aphelios,Mordekaiser,Yasuo,Braum,1717,1,1,1,10,17,2,0,0,0,0,1,0,1,0,0.5941,0.6639,,,,,,,,,,,,,,,,,,,,,,,,0,0,6037,210.961,0.107368,786.9889,563.2033,12,0.4193,24,0.8387,12,64,2.2365,10902,7124,248.9458,0.178153,8675,,205,50,155,87,13,7.1637,3500,3904,78,3052,3004,61,448,900,17,5546,6268,119,4589,5022,94,957,1246,25
ESPORTSTMNT01/1296638,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296638?gameHash=2c8f95497cc7ff14,LCK,2020,Spring,0,2/16/2020 6:06,1,10.02,3,Blue,mid,ShowMaker,DAMWON Gaming,Zoe,Olaf,Aphelios,Mordekaiser,Yasuo,Braum,1717,1,8,0,5,17,2,1,0,0,0,0,0,0,0,0.5941,0.6639,,,,,,,,,,,,,,,,,,,,,,,,1,0,21348,745.9988,0.379675,276.1677,143.4129,16,0.5591,8,0.2796,6,35,1.2231,14389,10611,370.7979,0.265357,12600,,298,270,28,12,16,10.4135,3388,5031,97,3573,5151,103,-185,-120,-6,6196,8445,158,5439,7985,159,757,460,-1
ESPORTSTMNT01/1296638,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296638?gameHash=2c8f95497cc7ff14,LCK,2020,Spring,0,2/16/2020 6:06,1,10.02,4,Blue,bot,Nuclear,DAMWON Gaming,Kai'Sa,Olaf,Aphelios,Mordekaiser,Yasuo,Braum,1717,1,3,1,8,17,2,0,0,0,0,0,0,0,0,0.5941,0.6639,,,,,,,,,,,,,,,,,,,,,,,,0,0,10035,350.6698,0.178473,255.0961,215.0495,11,0.3844,11,0.3844,2,41,1.4327,12260,8482,296.4007,0.212114,10150,,266,245,21,20,1,9.2953,3118,2600,79,3599,3259,98,-481,-659,-19,5055,5098,140,5529,5458,145,-474,-360,-5
ESPORTSTMNT01/1296638,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296638?gameHash=2c8f95497cc7ff14,LCK,2020,Spring,0,2/16/2020 6:06,1,10.02,5,Blue,sup,Hoit,DAMWON Gaming,Leona,Olaf,Aphelios,Mordekaiser,Yasuo,Braum,1717,1,2,0,11,17,2,0,0,0,0,0,0,0,0,0.5941,0.6639,,,,,,,,,,,,,,,,,,,,,,,,0,0,4759,166.3017,0.0846391,306.325,391.1706,47,1.6424,24,0.8387,15,87,3.0402,8016,4238,148.0955,0.105979,6725,,45,45,0,0,0,1.5725,2000,2420,12,2060,2694,11,-60,-274,1,3124,3988,25,3081,4158,16,43,-170,9
ESPORTSTMNT01/1296656,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296656?gameHash=0c3cb1103d1f16fb,LCK,2020,Spring,0,2/16/2020 8:40,2,10.02,6,Red,top,Nuguri,DAMWON Gaming,Kayle,Olaf,Ornn,Aphelios,Gragas,Jarvan IV,1982,1,7,2,4,13,7,1,0,0,0,0,0,0,0,0.3935,0.6054,,,,,,,,,,,,,,,,,,,,,,,,1,0,31825,963.4208,0.459793,471.2815,675.5298,13,0.3935,4,0.1211,3,29,0.8779,18088,13769,416.8214,0.338802,15525,,377,317,60,23,21,11.4127,3171,4644,82,2957,4471,70,214,173,12,5899,7608,142,4679,7396,129,1220,212,13
ESPORTSTMNT01/1296656,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296656?gameHash=0c3cb1103d1f16fb,LCK,2020,Spring,0,2/16/2020 8:40,2,10.02,7,Red,jng,Canyon,DAMWON Gaming,Lee Sin,Olaf,Ornn,Aphelios,Gragas,Jarvan IV,1982,1,1,2,8,13,7,0,0,0,0,0,0,0,1,0.3935,0.6054,,,,,,,,,,,,,,,,,,,,,,,,0,0,5123,155.0858,0.0740147,758.9304,826.9828,19,0.5752,20,0.6054,11,62,1.8769,10256,5937,179.7275,0.146088,8225,,163,29,134,80,13,4.9344,2899,2969,60,2691,2458,48,208,511,12,4383,4544,90,4408,4615,83,-25,-71,7
ESPORTSTMNT01/1296656,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296656?gameHash=0c3cb1103d1f16fb,LCK,2020,Spring,0,2/16/2020 8:40,2,10.02,8,Red,mid,ShowMaker,DAMWON Gaming,Zoe,Olaf,Ornn,Aphelios,Gragas,Jarvan IV,1982,1,2,1,6,13,7,0,0,0,0,0,0,0,0,0.3935,0.6054,,,,,,,,,,,,,,,,,,,,,,,,0,0,16627,503.3401,0.240219,245.5399,207.9415,17,0.5146,8,0.2422,9,42,1.2714,11865,7546,228.4359,0.185679,10475,,240,222,18,12,6,7.2654,3273,4626,86,3339,4957,89,-66,-331,-3,5394,7893,152,5461,7951,140,-67,-58,12
ESPORTSTMNT01/1296656,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296656?gameHash=0c3cb1103d1f16fb,LCK,2020,Spring,0,2/16/2020 8:40,2,10.02,9,Red,bot,Nuclear,DAMWON Gaming,Miss Fortune,Olaf,Ornn,Aphelios,Gragas,Jarvan IV,1982,1,3,0,8,13,7,0,0,0,0,0,0,0,0,0.3935,0.6054,,,,,,,,,,,,,,,,,,,,,,,,0,0,11769,356.2765,0.170033,136.7709,287.0434,13,0.3935,18,0.5449,6,52,1.5742,14586,10267,310.8073,0.252632,11900,,321,296,25,13,3,9.7175,3258,3017,87,3632,3475,97,-374,-458,-10,5330,5497,152,5366,5970,150,-36,-473,2
ESPORTSTMNT01/1296656,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1296656?gameHash=0c3cb1103d1f16fb,LCK,2020,Spring,0,2/16/2020 8:40,2,10.02,10,Red,sup,Hoit,DAMWON Gaming,Nautilus,Olaf,Ornn,Aphelios,Gragas,Jarvan IV,1982,1,0,2,5,13,7,0,0,0,0,0,0,0,0,0.3935,0.6054,,,,,,,,,,,,,,,,,,,,,,,,0,0,3872,117.2149,0.0559408,364.0262,818.779,56,1.6953,10,0.3027,17,90,2.7245,7440,3121,94.4803,0.0767981,7475,,29,29,0,0,0,0.8779,2122,2623,13,2101,2392,14,21,231,-1,3242,3709,21,3081,3539,21,161,170,0
ESPORTSTMNT02/1283124,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283124?gameHash=f47e487d6547cf4b,LCK,2020,Spring,0,2/20/2020 7:40,1,10.03,6,Red,top,Nuguri,DAMWON Gaming,Aatrox,Aphelios,Qiyana,Ornn,Soraka,Nautilus,2080,0,0,3,0,1,13,0,0,0,0,0,0,0,0,0.0288,0.4038,,,,,,,,,,,,,,,,,,,,,,,,0,0,14927,430.5865,0.225313,764.2788,696.5192,15,0.4327,5,0.1442,3,31,0.8942,12413,7894,227.7115,0.238179,11975,,314,279,35,12,13,9.0577,3292,5012,91,3290,4545,76,2,467,15,5255,8167,149,4942,7409,127,313,758,22
ESPORTSTMNT02/1283124,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283124?gameHash=f47e487d6547cf4b,LCK,2020,Spring,0,2/20/2020 7:40,1,10.03,7,Red,jng,Canyon,DAMWON Gaming,Jarvan IV,Aphelios,Qiyana,Ornn,Soraka,Nautilus,2080,0,0,3,1,1,13,0,0,0,0,0,0,0,0,0.0288,0.4038,,,,,,,,,,,,,,,,,,,,,,,,0,0,4398,126.8654,0.0663849,723.6635,991.2115,14,0.4038,15,0.4327,14,51,1.4712,9735,5216,150.4615,0.15738,9650,,190,19,171,133,4,5.4808,3228,3521,69,3282,3667,65,-54,-146,4,5047,6158,116,4682,5188,80,365,970,36
ESPORTSTMNT02/1283124,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283124?gameHash=f47e487d6547cf4b,LCK,2020,Spring,0,2/20/2020 7:40,1,10.03,8,Red,mid,ShowMaker,DAMWON Gaming,Corki,Aphelios,Qiyana,Ornn,Soraka,Nautilus,2080,0,1,4,0,1,13,0,0,0,0,0,0,0,1,0.0288,0.4038,,,,,,,,,,,,,,,,,,,,,,,,0,0,23617,681.2596,0.356483,584.1923,326.8558,20,0.5769,19,0.5481,8,63,1.8173,14160,9641,278.1058,0.290888,14283,,358,326,32,22,4,10.3269,3651,5080,103,3617,5125,96,34,-45,7,5829,7788,156,5512,8235,149,317,-447,7
ESPORTSTMNT02/1283124,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283124?gameHash=f47e487d6547cf4b,LCK,2020,Spring,0,2/20/2020 7:40,1,10.03,9,Red,bot,Nuclear,DAMWON Gaming,Lucian,Aphelios,Qiyana,Ornn,Soraka,Nautilus,2080,0,0,2,1,1,13,0,0,0,0,0,0,0,0,0.0288,0.4038,,,,,,,,,,,,,,,,,,,,,,,,0,0,11734,338.4808,0.177117,303.5769,308.9423,15,0.4327,14,0.4038,6,39,1.125,12909,8390,242.0192,0.253144,12400,,352,347,5,4,0,10.1538,3307,3149,92,3500,3343,100,-193,-194,-8,5010,5207,148,5618,5754,159,-608,-547,-11
ESPORTSTMNT02/1283124,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283124?gameHash=f47e487d6547cf4b,LCK,2020,Spring,0,2/20/2020 7:40,1,10.03,10,Red,sup,Hoit,DAMWON Gaming,Yuumi,Aphelios,Qiyana,Ornn,Soraka,Nautilus,2080,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0.0288,0.4038,,,,,,,,,,,,,,,,,,,,,,,,0,0,11574,333.8654,0.174702,77.6538,52.1538,41,1.1827,7,0.2019,15,61,1.7596,6521,2002,57.75,0.0604091,6375,,15,11,4,4,0,0.4327,1769,2750,1,2510,2802,14,-741,-52,-13,2562,4470,2,3533,3745,23,-971,725,-21
ESPORTSTMNT02/1283134,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283134?gameHash=b7125c84f4b5842c,LCK,2020,Spring,0,2/20/2020 8:45,2,10.03,1,Blue,top,Nuguri,DAMWON Gaming,Viktor,Azir,Aphelios,Yuumi,Olaf,Irelia,1716,1,2,0,2,6,2,1,0,0,0,0,0,0,0,0.2098,0.2797,,,,,,,,,,,,,,,,,,,,,,,,0,0,10935,382.3427,0.359609,189.4406,355.1049,12,0.4196,8,0.2797,3,30,1.049,13924,10148,354.8252,0.285291,13575,,331,289,42,20,13,11.5734,3692,5140,98,2957,4650,73,735,490,25,6226,8023,159,4399,7043,113,1827,980,46
ESPORTSTMNT02/1283134,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283134?gameHash=b7125c84f4b5842c,LCK,2020,Spring,0,2/20/2020 8:45,2,10.03,2,Blue,jng,Canyon,DAMWON Gaming,Jarvan IV,Azir,Aphelios,Yuumi,Olaf,Irelia,1716,1,0,1,6,6,2,0,0,0,0,1,0,1,0,0.2098,0.2797,,,,,,,,,,,,,,,,,,,,,,,,0,0,5465,191.0839,0.179722,645.1399,707.0629,12,0.4196,22,0.7692,12,54,1.8881,9854,6078,212.5175,0.170869,8950,,177,34,143,82,10,6.1888,3123,3449,65,3077,3312,64,46,137,1,4626,5231,94,4607,5609,104,19,-378,-10
ESPORTSTMNT02/1283134,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283134?gameHash=b7125c84f4b5842c,LCK,2020,Spring,0,2/20/2020 8:45,2,10.03,3,Blue,mid,ShowMaker,DAMWON Gaming,Ornn,Azir,Aphelios,Yuumi,Olaf,Irelia,1716,1,1,0,4,6,2,0,0,0,0,1,0,1,0,0.2098,0.2797,,,,,,,,,,,,,,,,,,,,,,,,0,0,6957,243.2517,0.228788,274.0559,443.2517,18,0.6294,9,0.3147,10,47,1.6434,11243,7467,261.0839,0.209919,10475,,258,253,5,0,2,9.021,3332,4952,88,3371,4544,90,-39,408,-2,5493,7766,145,5217,7103,148,276,663,-3
ESPORTSTMNT02/1283134,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283134?gameHash=b7125c84f4b5842c,LCK,2020,Spring,0,2/20/2020 8:45,2,10.03,4,Blue,bot,Nuclear,DAMWON Gaming,Xayah,Azir,Aphelios,Yuumi,Olaf,Irelia,1716,1,3,0,1,6,2,1,0,0,0,1,1,0,0,0.2098,0.2797,,,,,,,,,,,,,,,,,,,,,,,,1,0,4261,148.986,0.140128,131.5035,156.993,14,0.4895,5,0.1748,5,32,1.1189,12513,8737,305.4895,0.245623,10525,,291,270,21,16,0,10.1748,3574,3210,82,3397,3238,77,177,-28,5,5334,5457,131,4976,5296,126,358,161,5
ESPORTSTMNT02/1283134,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283134?gameHash=b7125c84f4b5842c,LCK,2020,Spring,0,2/20/2020 8:45,2,10.03,5,Blue,sup,Hoit,DAMWON Gaming,Rakan,Azir,Aphelios,Yuumi,Olaf,Irelia,1716,1,0,1,4,6,2,0,0,0,0,1,0,1,0,0.2098,0.2797,,,,,,,,,,,,,,,,,,,,,,,,0,0,2790,97.5524,0.0917522,177.4126,321.4336,40,1.3986,15,0.5245,13,83,2.9021,6917,3141,109.8252,0.0882985,5775,,39,39,0,0,0,1.3636,2214,2400,17,2121,2406,18,93,-6,-1,3306,3554,25,3188,3711,27,118,-157,-2
ESPORTSTMNT02/1283146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283146?gameHash=7bb05e86a304ac69,LCK,2020,Spring,0,2/20/2020 9:38,3,10.03,6,Red,top,Nuguri,DAMWON Gaming,Camille,Aphelios,Ornn,Azir,Qiyana,Taliyah,1766,1,5,2,3,12,5,1,0,0,0,1,1,0,0,0.4077,0.5776,,,,,,,,,,,,,,,,,,,,,,,,0,0,16571,563.0011,0.3211,514.7565,720.034,13,0.4417,4,0.1359,4,24,0.8154,13101,9223,313.3522,0.259206,10183,,288,256,32,17,5,9.7848,4043,4624,91,2556,3735,53,1487,889,38,5756,6794,127,4982,7063,98,774,-269,29
ESPORTSTMNT02/1283146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283146?gameHash=7bb05e86a304ac69,LCK,2020,Spring,0,2/20/2020 9:38,3,10.03,7,Red,jng,Canyon,DAMWON Gaming,Sejuani,Aphelios,Ornn,Azir,Qiyana,Taliyah,1766,1,1,1,7,12,5,0,0,0,0,1,0,1,0,0.4077,0.5776,,,,,,,,,,,,,,,,,,,,,,,,0,0,4450,151.1891,0.0862286,636.8969,484.3488,40,1.359,13,0.4417,13,83,2.8199,8702,4824,163.8958,0.135572,8475,,145,22,123,74,10,4.9264,3474,3455,61,2894,3152,58,580,303,3,5017,5369,94,4566,5301,85,451,68,9
ESPORTSTMNT02/1283146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283146?gameHash=7bb05e86a304ac69,LCK,2020,Spring,0,2/20/2020 9:38,3,10.03,8,Red,mid,ShowMaker,DAMWON Gaming,Zoe,Aphelios,Ornn,Azir,Qiyana,Taliyah,1766,1,4,0,7,12,5,1,0,0,0,1,0,1,0,0.4077,0.5776,,,,,,,,,,,,,,,,,,,,,,,,1,0,15693,533.171,0.304087,148.0974,74.0997,21,0.7135,7,0.2378,11,36,1.2231,13975,10097,343.0464,0.28377,11125,,297,271,26,16,8,10.0906,4331,4687,94,3148,4407,81,1183,280,13,7065,7937,160,4784,7064,130,2281,873,30
ESPORTSTMNT02/1283146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283146?gameHash=7bb05e86a304ac69,LCK,2020,Spring,0,2/20/2020 9:38,3,10.03,9,Red,bot,Nuclear,DAMWON Gaming,Miss Fortune,Aphelios,Ornn,Azir,Qiyana,Taliyah,1766,1,2,2,8,12,5,1,0,0,0,1,0,1,0,0.4077,0.5776,,,,,,,,,,,,,,,,,,,,,,,,1,0,9528,323.7146,0.184626,222.231,320.1133,13,0.4417,7,0.2378,3,29,0.9853,12370,8492,288.5164,0.238661,9675,,280,254,26,18,8,9.513,3163,2740,76,3751,3663,105,-588,-923,-29,4918,4702,119,5624,5490,154,-706,-788,-35
ESPORTSTMNT02/1283146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1283146?gameHash=7bb05e86a304ac69,LCK,2020,Spring,0,2/20/2020 9:38,3,10.03,10,Red,sup,Hoit,DAMWON Gaming,Yuumi,Aphelios,Ornn,Azir,Qiyana,Taliyah,1766,1,0,0,10,12,5,0,0,0,0,1,0,1,0,0.4077,0.5776,,,,,,,,,,,,,,,,,,,,,,,,0,0,5365,182.2763,0.103959,43.7939,38.6297,44,1.4949,12,0.4077,13,88,2.9898,6824,2946,100.0906,0.0827907,5575,,33,33,0,0,0,1.1212,2200,2740,13,2044,2471,13,156,269,0,3255,4105,19,3309,4009,22,-54,96,-3
ESPORTSTMNT02/1294689,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1294689?gameHash=7aa0211f8debf148,LCK,2020,Spring,0,2/23/2020 11:01,1,10.03,6,Red,top,Nuguri,DAMWON Gaming,Sett,Aphelios,Olaf,Rek'Sai,Tahm Kench,Renekton,1936,0,1,3,4,5,12,0,0,0,0,1,1,0,0,0.155,0.5269,,,,,,,,,,,,,,,,,,,,,,,,0,0,17839,552.8616,0.294184,894.2665,1251.3843,15,0.4649,7,0.2169,5,23,0.7128,10742,6517,201.9731,0.216778,10775,,236,232,4,4,0,7.314,2869,4621,71,3316,4921,90,-447,-300,-19,4822,7163,114,5041,7516,141,-219,-353,-27
ESPORTSTMNT02/1294689,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1294689?gameHash=7aa0211f8debf148,LCK,2020,Spring,0,2/23/2020 11:01,1,10.03,7,Red,jng,Canyon,DAMWON Gaming,Jarvan IV,Aphelios,Olaf,Rek'Sai,Tahm Kench,Renekton,1936,0,0,4,4,5,12,0,0,0,0,1,0,1,0,0.155,0.5269,,,,,,,,,,,,,,,,,,,,,,,,0,0,4053,125.6095,0.0668382,726.1674,929.4112,18,0.5579,22,0.6818,18,49,1.5186,8734,4509,139.7417,0.149985,8400,,163,35,128,83,7,5.0517,2886,2987,61,3081,3183,63,-195,-196,-2,4355,4723,90,4596,5202,103,-241,-479,-13
ESPORTSTMNT02/1294689,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1294689?gameHash=7aa0211f8debf148,LCK,2020,Spring,0,2/23/2020 11:01,1,10.03,8,Red,mid,ShowMaker,DAMWON Gaming,Zoe,Aphelios,Olaf,Rek'Sai,Tahm Kench,Renekton,1936,0,0,2,4,5,12,0,0,0,0,0,0,0,0,0.155,0.5269,,,,,,,,,,,,,,,,,,,,,,,,0,0,19482,603.781,0.321278,316.6426,168.4401,17,0.5269,11,0.3409,7,34,1.0537,10528,6303,195.3409,0.20966,10475,,254,242,12,12,0,7.8719,3421,4718,94,3216,4571,85,205,147,9,5209,7379,147,5010,7471,137,199,-92,10
ESPORTSTMNT02/1294689,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1294689?gameHash=7aa0211f8debf148,LCK,2020,Spring,0,2/23/2020 11:01,1,10.03,9,Red,bot,Nuclear,DAMWON Gaming,Kai'Sa,Aphelios,Olaf,Rek'Sai,Tahm Kench,Renekton,1936,0,4,1,0,5,12,1,1,0,0,0,0,0,0,0.155,0.5269,,,,,,,,,,,,,,,,,,,,,,,,0,0,12942,401.095,0.213427,313.2645,227.4483,12,0.3719,12,0.3719,5,34,1.0537,14104,9879,306.1674,0.328611,12425,,340,311,29,25,4,10.5372,3398,3382,94,3405,3332,95,-7,50,-1,5220,5426,145,5099,5546,150,121,-120,-5
ESPORTSTMNT02/1294689,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1294689?gameHash=7aa0211f8debf148,LCK,2020,Spring,0,2/23/2020 11:01,1,10.03,10,Red,sup,Hoit,DAMWON Gaming,Rakan,Aphelios,Olaf,Rek'Sai,Tahm Kench,Renekton,1936,0,0,2,5,5,12,0,0,0,0,1,0,1,0,0.155,0.5269,,,,,,,,,,,,,,,,,,,,,,,,0,0,6323,195.9607,0.104273,323.6777,527.1694,77,2.3864,22,0.6818,16,115,3.564,7080,2855,88.4814,0.0949665,7050,,46,42,4,0,0,1.4256,2067,2815,15,2060,2691,11,7,124,4,3296,4115,23,3045,4149,20,251,-34,3
ESPORTSTMNT02/1294719,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1294719?gameHash=450ea7ac75fc3210,LCK,2020,Spring,0,2/23/2020 12:21,2,10.03,1,Blue,top,Nuguri,DAMWON Gaming,Sett,Ezreal,Aphelios,Renekton,Morgana,Tahm Kench,2086,0,3,6,2,10,23,1,0,0,0,0,0,0,1,0.2876,0.9492,,,,,,,,,,,,,,,,,,,,,,,,0,0,20493,589.4439,0.295569,982.4353,1024.1707,16,0.4602,8,0.2301,4,33,0.9492,14688,10157,292.1477,0.26257,13583,,267,255,12,1,1,7.6798,3326,4736,78,3458,4941,74,-132,-205,4,5341,7255,118,5329,7734,118,12,-479,0
ESPORTSTMNT02/1294719,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1294719?gameHash=450ea7ac75fc3210,LCK,2020,Spring,0,2/23/2020 12:21,2,10.03,2,Blue,jng,Canyon,DAMWON Gaming,Trundle,Ezreal,Aphelios,Renekton,Morgana,Tahm Kench,2086,0,1,6,6,10,23,0,0,0,0,0,0,0,0,0.2876,0.9492,,,,,,,,,,,,,,,,,,,,,,,,0,1,7067,203.2694,0.101927,1150.0671,949.1563,12,0.3452,10,0.2876,11,43,1.2368,9844,5313,152.8188,0.137347,9075,,163,28,135,91,10,4.6884,3329,3535,59,3502,3668,62,-173,-133,-3,4637,5076,87,5984,6202,103,-1347,-1126,-16
