gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
ESPORTSTMNT03/1443415,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443415?gameHash=4f3b0e46db9a870f,LCK,2020,Summer,1,9/5/2020 5:42,1,10.16,1,Blue,top,Nuguri,DAMWON Gaming,Ornn,Lucian,Karma,Ashe,Irelia,Ekko,2257,1,2,0,5,10,5,0,0,0,0,1,0,1,0,0.2658,0.3988,,,,,,,,,,,,,,,,,,,,,,,,0,0,17995,478.3784,0.22897,881.2317,1579.2202,16,0.4253,3,0.0798,6,25,0.6646,13124,8244,219.1582,0.197997,11750,,286,277,9,3,1,7.603,3174,4945,81,3683,4906,98,-509,39,-17,4986,7763,136,6073,8021,162,-1087,-258,-26
ESPORTSTMNT03/1443415,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443415?gameHash=4f3b0e46db9a870f,LCK,2020,Summer,1,9/5/2020 5:42,1,10.16,2,Blue,jng,Canyon,DAMWON Gaming,Volibear,Lucian,Karma,Ashe,Irelia,Ekko,2257,1,2,2,4,10,5,0,0,0,0,1,1,0,0,0.2658,0.3988,,,,,,,,,,,,,,,,,,,,,,,,0,0,4832,128.4537,0.0614829,904.3598,1288.3385,44,1.1697,21,0.5583,19,93,2.4723,11890,7010,186.3536,0.16836,11750,,200,32,168,121,4,5.3168,2913,3037,60,3441,4179,77,-528,-1142,-17,4575,5177,98,5482,6568,122,-907,-1391,-24
ESPORTSTMNT03/1443415,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443415?gameHash=4f3b0e46db9a870f,LCK,2020,Summer,1,9/5/2020 5:42,1,10.16,3,Blue,mid,ShowMaker,DAMWON Gaming,Syndra,Lucian,Karma,Ashe,Irelia,Ekko,2257,1,2,1,5,10,5,0,0,0,0,0,0,0,0,0.2658,0.3988,,,,,,,,,,,,,,,,,,,,,,,,1,0,16480,438.1037,0.209693,231.0944,153.0704,26,0.6912,4,0.1063,12,61,1.6216,13935,9055,240.7178,0.217475,12150,,313,289,24,20,0,8.3208,3165,4610,85,3485,5080,100,-320,-470,-15,5129,7765,148,5406,8276,160,-277,-511,-12
ESPORTSTMNT03/1443415,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443415?gameHash=4f3b0e46db9a870f,LCK,2020,Summer,1,9/5/2020 5:42,1,10.16,4,Blue,bot,Ghost,DAMWON Gaming,Caitlyn,Lucian,Karma,Ashe,Irelia,Ekko,2257,1,4,1,5,10,5,1,0,0,0,1,0,1,0,0.2658,0.3988,,,,,,,,,,,,,,,,,,,,,,,,1,0,32244,857.1732,0.410276,359.7607,409.7652,17,0.4519,13,0.3456,8,38,1.0102,17627,12747,338.8658,0.306144,16350,,378,334,44,17,7,10.0487,4195,3317,102,3118,3375,81,1077,-58,21,6277,5459,159,4678,5608,127,1599,-149,32
ESPORTSTMNT03/1443415,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443415?gameHash=4f3b0e46db9a870f,LCK,2020,Summer,1,9/5/2020 5:42,1,10.16,5,Blue,sup,BeryL,DAMWON Gaming,Lux,Lucian,Karma,Ashe,Irelia,Ekko,2257,1,0,1,10,10,5,0,0,0,0,1,0,1,0,0.2658,0.3988,,,,,,,,,,,,,,,,,,,,,,,,0,0,7040,187.1511,0.0895777,239.4683,562.1444,59,1.5685,27,0.7178,19,115,3.0572,9461,4581,121.7811,0.110024,8100,,51,51,0,0,0,1.3558,2200,2693,14,2064,2420,13,136,273,1,3472,4092,25,2981,3014,19,491,1078,6
ESPORTSTMNT03/1443415,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443415?gameHash=4f3b0e46db9a870f,LCK,2020,Summer,1,9/5/2020 5:42,1,10.16,100,Blue,team,,DAMWON Gaming,,Lucian,Karma,Ashe,Irelia,Ekko,2257,1,10,5,29,10,5,1,0,0,0,1,,,,0.2658,0.3988,1,4,1,4,1,0,0,1,3,,0,0,0,1,1,1,1,0,1,10,3,1,1,2,0,78591,2089.2601,,2615.9149,3992.5388,162,4.3066,68,1.8077,64,332,8.8259,66037,41638,1106.903,,60100,-0.00671614,,983,245,161,12,32.6451,15647,18602,342,15791,19960,369,-144,-1358,-27,24439,30256,566,24620,31487,590,-181,-1231,-24
ESPORTSTMNT03/1443471,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443471?gameHash=cf6c176fba2998e1,LCK,2020,Summer,1,9/5/2020 9:03,2,10.16,6,Red,top,Nuguri,DAMWON Gaming,Renekton,Caitlyn,Lucian,Ashe,Ekko,Irelia,1903,1,4,1,8,20,7,1,0,0,0,0,0,0,0,0.6306,0.8513,,,,,,,,,,,,,,,,,,,,,,,,1,0,15737,496.1745,0.204006,1138.1083,1028.1976,10,0.3153,10,0.3153,4,43,1.3558,14375,10217,322.1335,0.243643,11950,,279,247,32,4,7,8.7966,4329,4898,88,2956,4317,81,1373,581,7,6186,7767,143,4648,6947,125,1538,820,18
ESPORTSTMNT03/1443471,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443471?gameHash=cf6c176fba2998e1,LCK,2020,Summer,1,9/5/2020 9:03,2,10.16,7,Red,jng,Canyon,DAMWON Gaming,Nidalee,Caitlyn,Lucian,Ashe,Ekko,Irelia,1903,1,4,3,8,20,7,0,0,0,0,0,0,0,0,0.6306,0.8513,,,,,,,,,,,,,,,,,,,,,,,,0,0,12742,401.7446,0.16518,1149.1119,682.3542,38,1.1981,23,0.7252,10,93,2.9322,12467,8309,261.9758,0.198145,9850,,220,32,188,103,25,6.9364,3790,4013,64,3088,3275,67,702,738,-3,5644,6751,108,4781,5817,106,863,934,2
ESPORTSTMNT03/1443471,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443471?gameHash=cf6c176fba2998e1,LCK,2020,Summer,1,9/5/2020 9:03,2,10.16,8,Red,mid,ShowMaker,DAMWON Gaming,Syndra,Caitlyn,Lucian,Ashe,Ekko,Irelia,1903,1,3,1,8,20,7,0,0,0,0,0,0,0,1,0.6306,0.8513,,,,,,,,,,,,,,,,,,,,,,,,0,0,21149,666.8103,0.274164,396.8576,210.4572,17,0.536,5,0.1576,7,42,1.3242,12939,8781,276.8576,0.2094,12575,,282,262,20,20,0,8.8912,3508,4674,96,4126,4806,98,-618,-132,-2,5570,7929,163,6270,7745,155,-700,184,8
ESPORTSTMNT03/1443471,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443471?gameHash=cf6c176fba2998e1,LCK,2020,Summer,1,9/5/2020 9:03,2,10.16,9,Red,bot,Ghost,DAMWON Gaming,Kalista,Caitlyn,Lucian,Ashe,Ekko,Irelia,1903,1,8,1,7,20,7,2,0,0,0,0,0,0,0,0.6306,0.8513,,,,,,,,,,,,,,,,,,,,,,,,1,0,21182,667.8508,0.274592,353.9149,584.0147,16,0.5045,5,0.1576,6,33,1.0405,14963,10805,340.6726,0.257665,14050,,313,278,35,19,12,9.8686,3304,3532,88,3342,3242,90,-38,290,-2,5441,5521,138,5048,5123,136,393,398,2
ESPORTSTMNT03/1443471,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443471?gameHash=cf6c176fba2998e1,LCK,2020,Summer,1,9/5/2020 9:03,2,10.16,10,Red,sup,BeryL,DAMWON Gaming,Alistar,Caitlyn,Lucian,Ashe,Ekko,Irelia,1903,1,1,1,15,20,7,0,0,0,0,0,0,0,0,0.6306,0.8513,,,,,,,,,,,,,,,,,,,,,,,,0,0,6330,199.5796,0.0820586,604.9185,693.484,42,1.3242,8,0.2522,15,82,2.5854,7980,3822,120.5045,0.0911469,7350,,32,28,4,0,0,1.0089,2109,2157,11,1981,2525,11,128,-368,0,3267,3465,18,2992,3638,22,275,-173,-4
ESPORTSTMNT03/1443471,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443471?gameHash=cf6c176fba2998e1,LCK,2020,Summer,1,9/5/2020 9:03,2,10.16,200,Red,team,,DAMWON Gaming,,Caitlyn,Lucian,Ashe,Ekko,Irelia,1903,1,20,7,46,20,7,3,0,0,0,0,,,,0.6306,0.8513,0,4,1,4,1,0,0,1,3,,0,0,1,2,0,1,1,1,1,11,1,1,1,2,0,77140,2432.1597,,3642.9112,3198.5076,123,3.8781,51,1.608,42,293,9.238,62724,41935,1322.1755,,55775,0.116136,,847,279,146,44,35.5018,17040,19274,347,15493,18165,347,1547,1109,0,26108,31433,570,23739,29270,544,2369,2163,26
ESPORTSTMNT03/1443489,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443489?gameHash=8a323f034c4620a9,LCK,2020,Summer,1,9/5/2020 10:37,3,10.16,1,Blue,top,Nuguri,DAMWON Gaming,Renekton,Lucian,Karma,Ashe,Gragas,Ornn,1799,1,5,2,2,24,9,1,0,0,0,1,0,1,0,0.8004,1.1006,,,,,,,,,,,,,,,,,,,,,,,,0,0,14174,472.7293,0.195264,967.6709,842.4347,8,0.2668,6,0.2001,2,26,0.8671,13026,9080,302.8349,0.212725,11650,,247,202,45,12,19,8.2379,3351,5102,91,3272,4982,88,79,120,3,6515,8637,153,4602,6871,127,1913,1766,26
ESPORTSTMNT03/1443489,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443489?gameHash=8a323f034c4620a9,LCK,2020,Summer,1,9/5/2020 10:37,3,10.16,2,Blue,jng,Canyon,DAMWON Gaming,Nidalee,Lucian,Karma,Ashe,Gragas,Ornn,1799,1,7,1,12,24,9,1,0,0,0,1,1,0,0,0.8004,1.1006,,,,,,,,,,,,,,,,,,,,,,,,1,0,13780,459.5887,0.189836,848.1712,532.4958,30,1.0006,22,0.7337,9,86,2.8683,14164,10218,340.7893,0.239385,12450,,211,35,176,104,13,7.0372,3115,3251,64,3159,3345,64,-44,-94,0,6101,6440,113,4437,5352,98,1664,1088,15
ESPORTSTMNT03/1443489,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443489?gameHash=8a323f034c4620a9,LCK,2020,Summer,1,9/5/2020 10:37,3,10.16,3,Blue,mid,ShowMaker,DAMWON Gaming,Akali,Lucian,Karma,Ashe,Gragas,Ornn,1799,1,8,1,9,24,9,2,1,1,0,0,0,0,0,0.8004,1.1006,,,,,,,,,,,,,,,,,,,,,,,,0,0,23294,776.8983,0.320903,513.5186,410.9616,9,0.3002,9,0.3002,7,29,0.9672,13036,9090,303.1684,0.21296,13075,,241,224,17,8,4,8.0378,3412,4896,96,3326,4638,90,86,258,6,5106,7769,144,5374,7638,158,-268,131,-14
ESPORTSTMNT03/1443489,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443489?gameHash=8a323f034c4620a9,LCK,2020,Summer,1,9/5/2020 10:37,3,10.16,4,Blue,bot,Ghost,DAMWON Gaming,Draven,Lucian,Karma,Ashe,Gragas,Ornn,1799,1,2,1,13,24,9,0,0,0,0,0,0,0,0,0.8004,1.1006,,,,,,,,,,,,,,,,,,,,,,,,1,0,13844,461.7232,0.190718,423.9689,224.0245,12,0.4002,8,0.2668,2,28,0.9339,13863,9917,330.7504,0.232334,12770,,258,240,18,16,2,8.6048,3294,3135,87,3300,3205,90,-6,-70,-3,4993,5259,128,5375,5647,152,-382,-388,-24
ESPORTSTMNT03/1443489,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443489?gameHash=8a323f034c4620a9,LCK,2020,Summer,1,9/5/2020 10:37,3,10.16,5,Blue,sup,BeryL,DAMWON Gaming,Pantheon,Lucian,Karma,Ashe,Gragas,Ornn,1799,1,2,4,8,24,9,0,0,0,0,0,0,0,0,0.8004,1.1006,,,,,,,,,,,,,,,,,,,,,,,,0,0,7497,250.0389,0.10328,546.4703,300.7004,70,2.3346,20,0.667,15,106,3.5353,8325,4379,146.0478,0.102596,8275,,58,49,9,0,8,1.9344,2063,2311,13,2120,2244,14,-57,67,-1,3002,3257,18,3127,3503,24,-125,-246,-6
ESPORTSTMNT03/1443489,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1443489?gameHash=8a323f034c4620a9,LCK,2020,Summer,1,9/5/2020 10:37,3,10.16,100,Blue,team,,DAMWON Gaming,,Lucian,Karma,Ashe,Gragas,Ornn,1799,1,24,9,44,24,9,4,1,1,0,1,,,,0.8004,1.1006,0,3,1,3,1,1,0,0,2,,0,0,1,2,0,1,1,0,1,11,0,1,1,2,0,72589,2420.9783,,3299.7999,2310.617,129,4.3024,65,2.1679,35,275,9.1718,62414,42686,1423.6576,,58220,0.243653,,750,265,140,46,33.8521,15235,18695,351,15177,18414,346,58,281,5,25717,31362,556,22915,29011,559,2802,2351,-3
ESPORTSTMNT03/1551575,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551575?gameHash=35d6f77fd024e968,WCS,2020,,0,10/3/2020 10:43,1,10.19,1,Blue,top,Nuguri,DAMWON Gaming,Camille,Ornn,Graves,Renekton,Sett,Thresh,1474,1,5,0,9,25,7,0,0,0,0,1,0,1,0,1.0176,1.3026,,,,,,,,,,,,,,,,,,,,,,,,0,0,13919,566.5807,0.246236,668.3853,565.8073,9,0.3664,4,0.1628,3,22,0.8955,12324,9041,368.019,0.24169,10708,,220,203,17,5,5,8.9552,3364,5010,88,3189,4546,82,175,464,6,5491,7222,127,4807,7300,127,684,-78,0
ESPORTSTMNT03/1551575,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551575?gameHash=35d6f77fd024e968,WCS,2020,,0,10/3/2020 10:43,1,10.19,2,Blue,jng,Canyon,DAMWON Gaming,Nidalee,Ornn,Graves,Renekton,Sett,Thresh,1474,1,6,3,14,25,7,1,0,0,0,1,0,1,0,1.0176,1.3026,,,,,,,,,,,,,,,,,,,,,,,,0,0,15018,611.3161,0.265678,941.479,602.4423,22,0.8955,15,0.6106,7,52,2.1167,11261,7978,324.749,0.213275,11025,,174,32,142,80,23,7.0828,3343,3486,70,3230,3060,56,113,426,14,5659,5683,103,4659,5128,91,1000,555,12
ESPORTSTMNT03/1551575,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551575?gameHash=35d6f77fd024e968,WCS,2020,,0,10/3/2020 10:43,1,10.19,3,Blue,mid,ShowMaker,DAMWON Gaming,Twisted Fate,Ornn,Graves,Renekton,Sett,Thresh,1474,1,6,0,11,25,7,2,1,0,0,1,0,1,0,1.0176,1.3026,,,,,,,,,,,,,,,,,,,,,,,,1,0,12720,517.7748,0.225025,487.8155,250.1357,5,0.2035,10,0.4071,3,24,0.9769,11640,8357,340.1764,0.223406,9125,,191,167,24,17,7,7.7748,3380,4411,77,3155,4137,86,225,274,-9,5485,6891,118,4906,5918,140,579,973,-22
ESPORTSTMNT03/1551575,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551575?gameHash=35d6f77fd024e968,WCS,2020,,0,10/3/2020 10:43,1,10.19,4,Blue,bot,Ghost,DAMWON Gaming,Jhin,Ornn,Graves,Renekton,Sett,Thresh,1474,1,6,1,12,25,7,2,0,0,0,1,1,0,0,1.0176,1.3026,,,,,,,,,,,,,,,,,,,,,,,,0,0,11923,485.3324,0.210926,218.5075,130.9905,15,0.6106,8,0.3256,7,37,1.5061,11364,8081,328.9417,0.216028,9675,,188,183,5,5,0,7.6526,4119,3265,79,3577,3608,85,542,-343,-6,5972,5646,127,5269,5956,137,703,-310,-10
ESPORTSTMNT03/1551575,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551575?gameHash=35d6f77fd024e968,WCS,2020,,0,10/3/2020 10:43,1,10.19,5,Blue,sup,BeryL,DAMWON Gaming,Leona,Ornn,Graves,Renekton,Sett,Thresh,1474,1,2,3,12,25,7,0,0,0,0,1,0,1,0,1.0176,1.3026,,,,,,,,,,,,,,,,,,,,,,,,0,0,2947,119.9593,0.0521344,384.3419,499.0909,32,1.3026,10,0.4071,15,51,2.076,7233,3950,160.787,0.105601,5925,,30,30,0,0,0,1.2212,2112,2260,13,2201,2142,15,-89,118,-2,3720,3249,19,3162,3450,21,558,-201,-2
ESPORTSTMNT03/1551575,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551575?gameHash=35d6f77fd024e968,WCS,2020,,0,10/3/2020 10:43,1,10.19,100,Blue,team,,DAMWON Gaming,,Ornn,Graves,Renekton,Sett,Thresh,1474,1,25,7,58,25,7,5,1,0,0,1,,,,1.0176,1.3026,1,4,0,4,0,1,2,1,0,,0,0,1,2,0,1,1,0,1,10,0,1,1,1,0,56527,2300.9634,,2700.5292,2048.4668,83,3.3786,47,1.9132,35,186,7.5712,53822,37409,1522.7544,,46458,0.249564,,615,188,107,35,32.6866,16318,18432,327,15352,17493,324,966,939,3,26327,28691,494,22803,27752,516,3524,939,-22
ESPORTSTMNT03/1551672,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551672?gameHash=75545d324e8b50cc,WCS,2020,,0,10/4/2020 10:03,1,10.19,6,Red,top,Nuguri,DAMWON Gaming,Lulu,Lucian,Ornn,Renekton,Shen,Rakan,2037,1,1,0,5,7,4,0,0,0,0,1,0,1,0,0.2062,0.324,,,,,,,,,,,,,,,,,,,,,,,,0,0,7430,218.8513,0.139266,188.1296,152.489,13,0.3829,9,0.2651,3,60,1.7673,12489,8058,237.349,0.197282,12625,,238,234,4,0,0,7.0103,3588,4942,77,2846,4279,61,742,663,16,5988,8058,134,4922,7199,110,1066,859,24
ESPORTSTMNT03/1551672,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551672?gameHash=75545d324e8b50cc,WCS,2020,,0,10/4/2020 10:03,1,10.19,7,Red,jng,Canyon,DAMWON Gaming,Graves,Lucian,Ornn,Renekton,Shen,Rakan,2037,1,2,0,5,7,4,0,0,0,0,1,1,0,0,0.2062,0.324,,,,,,,,,,,,,,,,,,,,,,,,0,0,9774,287.894,0.183202,451.7526,343.0928,10,0.2946,18,0.5302,9,52,1.5317,13454,9023,265.7732,0.220909,11350,,275,78,197,95,49,8.1001,3787,3968,78,2873,3015,55,914,953,23,5874,6484,118,4429,5186,90,1445,1298,28
ESPORTSTMNT03/1551672,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551672?gameHash=75545d324e8b50cc,WCS,2020,,0,10/4/2020 10:03,1,10.19,8,Red,mid,ShowMaker,DAMWON Gaming,Sylas,Lucian,Ornn,Renekton,Shen,Rakan,2037,1,1,1,4,7,4,0,0,0,0,0,0,0,0,0.2062,0.324,,,,,,,,,,,,,,,,,,,,,,,,1,0,12021,354.0795,0.225319,577.8792,478.2032,10,0.2946,12,0.3535,9,37,1.0898,13060,8629,254.1679,0.211262,12225,,304,271,33,17,8,8.9543,3112,4533,82,3045,4490,79,67,43,3,5158,7189,138,5061,6967,124,97,222,14
ESPORTSTMNT03/1551672,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551672?gameHash=75545d324e8b50cc,WCS,2020,,0,10/4/2020 10:03,1,10.19,9,Red,bot,Ghost,DAMWON Gaming,Ashe,Lucian,Ornn,Renekton,Shen,Rakan,2037,1,2,0,3,7,4,0,0,0,0,0,0,0,0,0.2062,0.324,,,,,,,,,,,,,,,,,,,,,,,,0,0,15211,448.0412,0.285112,258.5862,232.9602,17,0.5007,17,0.5007,9,55,1.62,15672,11241,331.1046,0.275212,13825,,377,327,50,36,5,11.1046,3296,3229,85,3111,3087,79,185,142,6,5633,5950,141,5294,5393,137,339,557,4
ESPORTSTMNT03/1551672,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551672?gameHash=75545d324e8b50cc,WCS,2020,,0,10/4/2020 10:03,1,10.19,10,Red,sup,BeryL,DAMWON Gaming,Pantheon,Lucian,Ornn,Renekton,Shen,Rakan,2037,1,1,3,5,7,4,0,0,0,0,0,0,0,0,0.2062,0.324,,,,,,,,,,,,,,,,,,,,,,,,0,0,8915,262.592,0.167101,353.5788,266.8041,83,2.4448,29,0.8542,16,155,4.5655,8325,3894,114.6981,0.095335,6350,,69,58,11,8,0,2.0324,2108,2148,14,1905,2272,11,203,-124,3,3311,3486,25,3062,4142,19,249,-656,6
ESPORTSTMNT03/1551672,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551672?gameHash=75545d324e8b50cc,WCS,2020,,0,10/4/2020 10:03,1,10.19,200,Red,team,,DAMWON Gaming,,Lucian,Ornn,Renekton,Shen,Rakan,2037,1,7,4,22,7,4,0,0,0,0,1,,,,0.2062,0.324,1,4,1,4,1,0,2,1,1,,0,0,1,2,0,1,1,0,1,10,2,1,1,1,0,53351,1571.458,,1829.9264,1473.5493,133,3.9175,85,2.5037,46,359,10.5744,63000,40845,1203.0928,,56375,0.101271,,968,295,156,62,37.2018,15891,18820,336,13780,17143,285,2111,1677,51,25964,31167,556,22768,28887,480,3196,2280,76
ESPORTSTMNT03/1551746,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551746?gameHash=6dad4a6151e8505b,WCS,2020,,0,10/5/2020 9:51,1,10.19,1,Blue,top,Nuguri,DAMWON Gaming,Kennen,Ornn,Renekton,Orianna,Bard,Jayce,1680,1,4,3,7,15,7,0,0,0,0,0,0,0,0,0.5357,0.7857,,,,,,,,,,,,,,,,,,,,,,,,0,0,15634,558.3571,0.309909,587.75,449.1429,9,0.3214,7,0.25,5,34,1.2143,12595,8892,317.5714,0.238563,11500,,256,240,16,1,5,9.1429,3287,4360,74,3610,5103,87,-323,-743,-13,5441,7719,126,5210,7426,125,231,293,1
ESPORTSTMNT03/1551746,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551746?gameHash=6dad4a6151e8505b,WCS,2020,,0,10/5/2020 9:51,1,10.19,2,Blue,jng,Canyon,DAMWON Gaming,Graves,Ornn,Renekton,Orianna,Bard,Jayce,1680,1,4,1,3,15,7,1,0,0,0,0,0,0,0,0.5357,0.7857,,,,,,,,,,,,,,,,,,,,,,,,1,0,8310,296.7857,0.164727,504.0714,335.3214,9,0.3214,11,0.3929,8,41,1.4643,11939,8236,294.1429,0.220964,10475,,219,58,161,97,26,7.8214,3152,3515,70,3788,3537,57,-636,-22,13,5741,6224,106,5253,5353,88,488,871,18
ESPORTSTMNT03/1551746,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551746?gameHash=6dad4a6151e8505b,WCS,2020,,0,10/5/2020 9:51,1,10.19,3,Blue,mid,ShowMaker,DAMWON Gaming,Syndra,Ornn,Renekton,Orianna,Bard,Jayce,1680,1,5,0,2,15,7,2,1,0,0,0,0,0,0,0.5357,0.7857,,,,,,,,,,,,,,,,,,,,,,,,0,0,14148,505.2857,0.280453,238.1429,130.9286,12,0.4286,7,0.25,4,43,1.5357,12938,9235,329.8214,0.247765,11800,,288,250,38,31,0,10.2857,3726,4831,103,3331,4409,82,395,422,21,5909,7678,164,5321,7261,145,588,417,19
ESPORTSTMNT03/1551746,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551746?gameHash=6dad4a6151e8505b,WCS,2020,,0,10/5/2020 9:51,1,10.19,4,Blue,bot,Ghost,DAMWON Gaming,Senna,Ornn,Renekton,Orianna,Bard,Jayce,1680,1,2,1,7,15,7,0,0,0,0,1,1,0,0,0.5357,0.7857,,,,,,,,,,,,,,,,,,,,,,,,1,0,9601,342.8929,0.190319,331.3214,199.5,16,0.5714,3,0.1071,8,32,1.1429,11292,7589,271.0357,0.203606,9750,,216,199,17,14,0,7.7143,3322,2993,71,3100,3281,73,222,-288,-2,5230,5098,119,4473,4853,108,757,245,11
ESPORTSTMNT03/1551746,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551746?gameHash=6dad4a6151e8505b,WCS,2020,,0,10/5/2020 9:51,1,10.19,5,Blue,sup,BeryL,DAMWON Gaming,Thresh,Ornn,Renekton,Orianna,Bard,Jayce,1680,1,0,2,6,15,7,0,0,0,0,1,0,1,0,0.5357,0.7857,,,,,,,,,,,,,,,,,,,,,,,,0,0,2754,98.3571,0.0545919,347.6786,265.7857,37,1.3214,13,0.4643,13,70,2.5,7024,3321,118.6071,0.0891023,6575,,38,38,0,0,0,1.3571,2157,2151,13,2413,1981,13,-256,170,0,3472,3353,21,3506,3438,22,-34,-85,-1
ESPORTSTMNT03/1551746,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551746?gameHash=6dad4a6151e8505b,WCS,2020,,0,10/5/2020 9:51,1,10.19,100,Blue,team,,DAMWON Gaming,,Ornn,Renekton,Orianna,Bard,Jayce,1680,1,15,7,25,15,7,3,1,0,0,1,,,,0.5357,0.7857,1,3,1,3,1,1,1,1,0,,0,0,1,2,0,1,1,0,1,10,0,1,1,2,0,50447,1801.6786,,2008.9643,1380.6786,83,2.9643,41,1.4643,38,220,7.8571,55788,37274,1331.2143,,50100,0.214365,,785,232,143,31,36.3214,15644,17850,331,16242,18311,312,-598,-461,19,25793,30072,536,23763,28331,488,2030,1741,48
ESPORTSTMNT03/1532201,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1532201?gameHash=731fdcc48d653105,WCS,2020,,0,10/9/2020 7:17,1,10.19,6,Red,top,Nuguri,DAMWON Gaming,Ornn,Senna,Lucian,Orianna,Lulu,Sylas,1767,1,1,1,10,14,4,0,0,0,0,0,0,0,1,0.4754,0.6112,,,,,,,,,,,,,,,,,,,,,,,,0,0,13905,472.1562,0.212543,1206.3497,1412.9711,11,0.3735,5,0.1698,3,38,1.2903,11723,7843,266.3158,0.203545,11425,,218,206,12,8,1,7.4024,3048,4505,63,3235,4618,78,-187,-113,-15,5865,7795,120,5481,7092,126,384,703,-6
