gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
6687-8943,complete,https://lpl.qq.com/es/stats.shtml?bmid=6687,LPL,2020,Summer,1,8/25/2020 11:22,3,10.16,9,Red,bot,huanfeng,Suning,Ezreal,Nidalee,Caitlyn,Renekton,Ashe,Jhin,1778,1,3,1,12,23,15,0,0,0,0,0,0,0,0,0.7762,1.2823,,,,,,,,,,,,,,,,,,,,,,,,,,22290,752.1935,0.288051,610.9336,393.8808,13,0.4387,5,0.1687,4,27,0.9111,12333,8430,284.4769,0.224649,10700,,245,227,18,10,0,8.2677,2978,2629,72,3602,2887,62,-624,-258,10,4354,4427,108,6091,5630,116,-1737,-1203,-8
6687-8943,complete,https://lpl.qq.com/es/stats.shtml?bmid=6687,LPL,2020,Summer,1,8/25/2020 11:22,3,10.16,10,Red,sup,SwordArt,Suning,Leona,Nidalee,Caitlyn,Renekton,Ashe,Jhin,1778,1,2,2,9,23,15,0,0,0,0,0,0,0,1,0.7762,1.2823,,,,,,,,,,,,,,,,,,,,,,,,,,4867,164.2407,0.0628958,462.2497,462.351,52,1.7548,6,0.2025,17,70,2.3622,7427,3524,118.9201,0.0939147,6525,,32,32,0,0,0,1.0799,2016,2493,12,2255,2602,18,-239,-109,-6,3057,3506,20,3641,3820,25,-584,-314,-5
6700-8959,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 7:26,1,10.16,1,Blue,top,Bin,Suning,Renekton,Nidalee,Twisted Fate,Ornn,Bard,Thresh,2170,1,1,2,4,12,5,0,0,0,0,0,0,0,1,0.3318,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,11849,327.6221,0.139576,798.8295,710.5161,20,0.553,5,0.1382,12,34,0.9401,13460,8758,242.1567,0.206889,12025,,294,270,24,14,0,8.129,3156,4491,83,3595,4534,86,-439,-43,-3,5241,7781,146,5291,7249,132,-50,532,14
6700-8959,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 7:26,1,10.16,2,Blue,jng,SofM,Suning,Lee Sin,Nidalee,Twisted Fate,Ornn,Bard,Thresh,2170,1,2,0,10,12,5,0,0,0,0,0,0,0,0,0.3318,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,12108,334.7834,0.142627,1182.9124,1431.1244,30,0.8295,13,0.3594,19,51,1.4101,12345,7643,211.3272,0.180548,11250,,196,23,173,104,21,5.4194,3269,3795,72,3059,3493,62,210,302,10,4897,5980,111,4720,5441,101,177,539,10
6700-8959,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 7:26,1,10.16,3,Blue,mid,Angel,Suning,Syndra,Nidalee,Twisted Fate,Ornn,Bard,Thresh,2170,1,5,1,3,12,5,0,0,0,0,0,0,0,0,0.3318,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,25947,717.4286,0.305644,258.1106,153.1797,15,0.4147,6,0.1659,8,36,0.9954,15611,10909,301.6313,0.257704,13472,,345,318,27,20,3,9.5392,3444,4617,93,3266,4918,83,178,-301,10,5271,7318,151,5659,8180,142,-388,-862,9
6700-8959,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 7:26,1,10.16,4,Blue,bot,huanfeng,Suning,Ezreal,Nidalee,Twisted Fate,Ornn,Bard,Thresh,2170,1,4,1,6,12,5,1,0,0,0,0,0,0,0,0.3318,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,32458,897.4562,0.38234,474.0829,590.9309,17,0.47,9,0.2488,5,30,0.8295,16462,11760,325.1613,0.277808,15625,,347,311,36,31,0,9.5945,3702,4115,98,3124,3412,78,578,703,20,5359,6131,144,5510,5925,140,-151,206,4
6700-8959,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 7:26,1,10.16,5,Blue,sup,SwordArt,Suning,Leona,Nidalee,Twisted Fate,Ornn,Bard,Thresh,2170,1,0,1,6,12,5,0,0,0,0,0,0,0,0,0.3318,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,2531,69.9816,0.029814,341.0599,513.5115,62,1.7143,15,0.4147,17,118,3.2627,7964,3262,90.1935,0.0770517,7350,,45,45,0,0,0,1.2442,2063,2027,13,2115,2033,12,-52,-6,1,3146,3382,24,3517,3954,19,-371,-572,5
6700-8960,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 8:30,2,10.16,6,Red,top,Bin,Suning,Jayce,Nidalee,Caitlyn,Twisted Fate,Kindred,Lillia,1730,1,3,4,6,15,8,0,0,0,0,1,0,1,0,0.5202,0.7977,,,,,,,,,,,,,,,,,,,,,,,,,,16359,567.3642,0.275325,507.0173,304.7861,13,0.4509,6,0.2081,8,30,1.0405,12368,8563,296.9827,0.235758,12050,,240,226,14,3,4,8.3237,4109,4432,84,3198,4198,65,911,234,19,6466,7401,146,4947,7476,120,1519,-75,26
6700-8960,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 8:30,2,10.16,7,Red,jng,SofM,Suning,Olaf,Nidalee,Caitlyn,Twisted Fate,Kindred,Lillia,1730,1,1,0,7,15,8,0,0,0,0,1,0,1,0,0.5202,0.7977,,,,,,,,,,,,,,,,,,,,,,,,,,8993,311.896,0.151354,797.3757,544.6821,16,0.5549,17,0.5896,13,57,1.9769,9556,5751,199.4566,0.158339,9150,,172,28,144,89,16,5.9653,3320,3411,70,3361,3140,60,-41,271,10,5263,5581,111,4788,4399,87,475,1182,24
6700-8960,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 8:30,2,10.16,8,Red,mid,Angel,Suning,Zoe,Nidalee,Caitlyn,Twisted Fate,Kindred,Lillia,1730,1,2,0,10,15,8,0,0,0,0,1,0,1,0,0.5202,0.7977,,,,,,,,,,,,,,,,,,,,,,,,,,14490,502.5434,0.24387,212.8439,124.0925,13,0.4509,4,0.1387,4,19,0.659,11754,7949,275.6879,0.218854,10775,,270,253,17,16,1,9.3642,3552,4155,82,3106,3870,72,446,285,10,5613,7425,152,5083,7188,135,530,237,17
6700-8960,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 8:30,2,10.16,9,Red,bot,huanfeng,Suning,Ezreal,Nidalee,Caitlyn,Twisted Fate,Kindred,Lillia,1730,1,8,1,0,15,8,2,2,1,1,0,0,0,0,0.5202,0.7977,,,,,,,,,,,,,,,,,,,,,,,,,,14479,502.1618,0.243684,304.7861,296.8092,11,0.3815,8,0.2775,2,31,1.0751,14124,10319,357.8844,0.284103,12000,,283,258,25,22,3,9.815,3569,4299,94,3227,3809,87,342,490,7,5545,7018,149,5373,6458,146,172,560,3
6700-8960,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 8:30,2,10.16,10,Red,sup,SwordArt,Suning,Bard,Nidalee,Caitlyn,Twisted Fate,Kindred,Lillia,1730,1,1,3,12,15,8,0,0,0,0,1,1,0,0,0.5202,0.7977,,,,,,,,,,,,,,,,,,,,,,,,,,5096,176.7399,0.0857667,328.9595,270.9364,64,2.2197,16,0.5549,14,92,3.1908,7544,3739,129.6763,0.102946,6900,,39,38,1,0,0,1.3526,2686,2115,11,1964,2168,10,722,-53,1,3859,3549,20,3093,3205,19,766,344,1
6700-8962,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 9:25,3,10.16,6,Red,top,Bin,Suning,Renekton,Nidalee,Caitlyn,Twisted Fate,Thresh,Ashe,2434,1,3,3,11,17,13,0,0,0,0,1,1,0,0,0.4191,0.7395,,,,,,,,,,,,,,,,,,,,,,,,,,14100,347.576,0.137846,897.9047,931.4544,15,0.3698,9,0.2219,6,39,0.9614,14723,9482,233.7387,0.194196,12775,,235,225,10,9,0,5.7929,4611,5203,80,2912,4258,73,1699,945,7,6391,7032,110,5363,7391,129,1028,-359,-19
6700-8962,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 9:25,3,10.16,7,Red,jng,SofM,Suning,Lillia,Nidalee,Caitlyn,Twisted Fate,Thresh,Ashe,2434,1,8,3,8,17,13,1,0,0,0,1,0,1,0,0.4191,0.7395,,,,,,,,,,,,,,,,,,,,,,,,,,35672,879.3426,0.348741,880.5012,432.3007,33,0.8135,16,0.3944,8,83,2.046,17978,12737,313.977,0.26086,14750,,331,70,261,152,39,8.1594,4513,5186,86,2721,2670,53,1792,2516,33,6822,7456,129,4391,5073,96,2431,2383,33
6700-8962,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 9:25,3,10.16,8,Red,mid,Angel,Suning,Lucian,Nidalee,Caitlyn,Twisted Fate,Thresh,Ashe,2434,1,2,2,9,17,13,0,0,0,0,0,0,0,0,0.4191,0.7395,,,,,,,,,,,,,,,,,,,,,,,,,,20497,505.2671,0.200385,400.8463,195.2588,22,0.5423,13,0.3205,8,58,1.4297,16502,11261,277.5924,0.23063,13425,,357,331,26,17,4,8.8003,3594,4861,94,3268,4942,86,326,-81,8,6143,7769,147,5433,7799,141,710,-30,6
6700-8962,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 9:25,3,10.16,9,Red,bot,huanfeng,Suning,Jhin,Nidalee,Caitlyn,Twisted Fate,Thresh,Ashe,2434,1,4,1,8,17,13,0,0,0,0,0,0,0,0,0.4191,0.7395,,,,,,,,,,,,,,,,,,,,,,,,,,26862,662.1693,0.262611,359.4823,173.3689,20,0.493,12,0.2958,5,57,1.4051,16768,11527,284.1495,0.236078,14625,,330,274,56,34,10,8.1348,3313,3796,87,3293,3701,86,20,95,1,5437,5675,125,6031,6131,119,-594,-456,6
6700-8962,complete,https://lpl.qq.com/es/stats.shtml?bmid=6700,WCS,2020,,0,8/28/2020 9:25,3,10.16,10,Red,sup,SwordArt,Suning,Braum,Nidalee,Caitlyn,Twisted Fate,Thresh,Ashe,2434,1,0,4,11,17,13,0,0,0,0,0,0,0,0,0.4191,0.7395,,,,,,,,,,,,,,,,,,,,,,,,,,5157,127.1241,0.0504165,536.4996,830.2136,67,1.6516,11,0.2712,20,107,2.6376,9061,3820,94.166,0.0782359,7850,,36,36,0,0,0,0.8874,2123,1907,13,2044,2289,13,79,-382,0,3438,2977,19,3265,4025,22,173,-1048,-3
ESPORTSTMNT03/1551661,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551661?gameHash=51b3b3e0f7637c53,WCS,2020,,0,10/4/2020 8:51,1,10.19,6,Red,top,Bin,Suning,Renekton,Shen,Lucian,Ornn,Kalista,Twitch,2570,0,3,1,10,21,19,0,0,0,0,0,0,0,0,0.4903,0.9339,,,,,,,,,,,,,,,,,,,,,,,,0,0,24080,562.179,0.221519,1221.9922,1360.5525,21,0.4903,7,0.1634,6,46,1.0739,14698,9180,214.3191,0.202328,12875,,312,296,16,13,0,7.284,3141,4945,82,3238,4492,89,-97,453,-7,4852,7805,130,5635,7062,138,-783,743,-8
ESPORTSTMNT03/1551661,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551661?gameHash=51b3b3e0f7637c53,WCS,2020,,0,10/4/2020 8:51,1,10.19,7,Red,jng,SofM,Suning,Lee Sin,Shen,Lucian,Ornn,Kalista,Twitch,2570,0,4,3,16,21,19,0,0,0,0,1,0,1,0,0.4903,0.9339,,,,,,,,,,,,,,,,,,,,,,,,0,0,17280,403.4241,0.158964,1467.2451,2298.8638,22,0.5136,20,0.4669,12,63,1.4708,13808,8290,193.5409,0.182711,12325,,219,34,185,118,19,5.1128,3336,3506,70,3019,3389,61,317,117,9,5068,5914,107,4764,5285,91,304,629,16
ESPORTSTMNT03/1551661,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551661?gameHash=51b3b3e0f7637c53,WCS,2020,,0,10/4/2020 8:51,1,10.19,8,Red,mid,Angel,Suning,Syndra,Shen,Lucian,Ornn,Kalista,Twitch,2570,0,7,5,9,21,19,0,0,0,0,1,1,0,0,0.4903,0.9339,,,,,,,,,,,,,,,,,,,,,,,,1,1,30107,702.8872,0.276963,426.6537,263.9066,15,0.3502,13,0.3035,13,49,1.144,15819,10301,240.4903,0.227035,15975,,296,253,43,41,0,6.9105,3930,4939,100,3572,4956,87,358,-17,13,5726,7036,146,5735,7418,131,-9,-382,15
ESPORTSTMNT03/1551661,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551661?gameHash=51b3b3e0f7637c53,WCS,2020,,0,10/4/2020 8:51,1,10.19,9,Red,bot,huanfeng,Suning,Ashe,Shen,Lucian,Ornn,Kalista,Twitch,2570,0,5,3,10,21,19,1,0,0,0,0,0,0,0,0.4903,0.9339,,,,,,,,,,,,,,,,,,,,,,,,0,0,30304,707.4864,0.278775,543.5019,436.4825,20,0.4669,26,0.607,8,90,2.1012,18450,12932,301.9144,0.285025,19150,,389,357,32,24,0,9.0817,3110,3462,81,3506,3511,93,-396,-49,-12,5427,6147,138,5790,5688,134,-363,459,4
ESPORTSTMNT03/1551661,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551661?gameHash=51b3b3e0f7637c53,WCS,2020,,0,10/4/2020 8:51,1,10.19,10,Red,sup,SwordArt,Suning,Nautilus,Shen,Lucian,Ornn,Kalista,Twitch,2570,0,2,7,12,21,19,0,0,0,0,0,0,0,0,0.4903,0.9339,,,,,,,,,,,,,,,,,,,,,,,,0,0,6933,161.8599,0.0637787,680.1946,1385.9767,70,1.6342,16,0.3735,20,111,2.5914,10187,4669,109.0039,0.102901,8250,,40,40,0,0,0,0.9339,2110,2524,14,2089,2521,13,21,3,1,3287,3722,24,3409,3960,19,-122,-238,5
ESPORTSTMNT03/1551740,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551740?gameHash=399a91f7caff4219,WCS,2020,,0,10/5/2020 8:51,1,10.19,6,Red,top,Bin,Suning,Jax,Shen,Ornn,Twisted Fate,Mordekaiser,Graves,1923,1,2,1,2,12,2,0,0,0,0,1,0,1,0,0.3744,0.4368,,,,,,,,,,,,,,,,,,,,,,,,0,0,16104,502.4649,0.333485,679.5632,551.7317,14,0.4368,6,0.1872,5,30,0.936,13861,9662,301.4665,0.228016,12608,,299,273,26,4,10,9.3292,2901,4496,60,2936,3996,70,-35,500,-10,4910,7591,112,4382,6530,112,528,1061,0
ESPORTSTMNT03/1551740,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551740?gameHash=399a91f7caff4219,WCS,2020,,0,10/5/2020 8:51,1,10.19,7,Red,jng,SofM,Suning,Nidalee,Shen,Ornn,Twisted Fate,Mordekaiser,Graves,1923,1,2,0,3,12,2,0,0,0,0,0,0,0,0,0.3744,0.4368,,,,,,,,,,,,,,,,,,,,,,,,2,0,7294,227.5819,0.151046,668.3931,347.8939,37,1.1544,25,0.78,8,98,3.0577,12359,8160,254.6022,0.192571,9285,,270,54,216,111,49,8.4243,3364,4021,82,2700,3321,46,664,700,36,4995,6451,126,4146,5121,78,849,1330,48
ESPORTSTMNT03/1551740,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551740?gameHash=399a91f7caff4219,WCS,2020,,0,10/5/2020 8:51,1,10.19,8,Red,mid,Angel,Suning,Galio,Shen,Ornn,Twisted Fate,Mordekaiser,Graves,1923,1,4,0,6,12,2,0,0,0,0,1,1,0,0,0.3744,0.4368,,,,,,,,,,,,,,,,,,,,,,,,0,0,9497,296.3183,0.196666,412.3245,723.1201,19,0.5928,14,0.4368,11,53,1.6537,13526,9327,291.014,0.22011,12175,,282,280,2,0,2,8.7988,3858,4433,81,3616,5165,92,242,-732,-11,5691,7406,135,5652,8377,157,39,-971,-22
ESPORTSTMNT03/1551740,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551740?gameHash=399a91f7caff4219,WCS,2020,,0,10/5/2020 8:51,1,10.19,9,Red,bot,huanfeng,Suning,Draven,Shen,Ornn,Twisted Fate,Mordekaiser,Graves,1923,1,4,1,6,12,2,1,0,0,0,0,0,0,0,0.3744,0.4368,,,,,,,,,,,,,,,,,,,,,,,,0,0,12409,387.1763,0.256968,440.2184,300.936,13,0.4056,8,0.2496,5,42,1.3105,15659,11460,357.5663,0.270445,14075,,296,259,37,17,12,9.2356,3657,3038,86,2627,2462,58,1030,576,28,6688,5297,142,4064,4230,98,2624,1067,44
ESPORTSTMNT03/1551740,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551740?gameHash=399a91f7caff4219,WCS,2020,,0,10/5/2020 8:51,1,10.19,10,Red,sup,SwordArt,Suning,Leona,Shen,Ornn,Twisted Fate,Mordekaiser,Graves,1923,1,0,0,9,12,2,0,0,0,0,0,0,0,0,0.3744,0.4368,,,,,,,,,,,,,,,,,,,,,,,,0,0,2986,93.1669,0.0618347,446.0842,617.9095,48,1.4977,12,0.3744,13,82,2.5585,7964,3765,117.4727,0.0888579,7025,,32,32,0,0,0,0.9984,2370,2948,12,1874,2494,12,496,454,0,4011,4293,21,2913,4035,27,1098,258,-6
ESPORTSTMNT03/1551806,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551806?gameHash=a6c1bc700030c06d,WCS,2020,,0,10/6/2020 8:47,1,10.19,1,Blue,top,Bin,Suning,Jax,Ornn,Graves,Renekton,Akali,Kassadin,2009,1,3,4,4,14,9,1,0,0,0,0,0,0,1,0.4181,0.6869,,,,,,,,,,,,,,,,,,,,,,,,0,0,14242,425.3459,0.19693,815.9582,759.1538,18,0.5376,5,0.1493,7,34,1.0154,15017,10643,317.8596,0.243513,13758,,295,267,28,5,13,8.8104,2589,3807,53,3575,4705,75,-986,-898,-22,5313,6432,106,5330,7534,121,-17,-1102,-15
ESPORTSTMNT03/1551806,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551806?gameHash=a6c1bc700030c06d,WCS,2020,,0,10/6/2020 8:47,1,10.19,2,Blue,jng,SofM,Suning,Nidalee,Ornn,Graves,Renekton,Akali,Kassadin,2009,1,2,1,2,14,9,0,0,0,0,0,0,0,0,0.4181,0.6869,,,,,,,,,,,,,,,,,,,,,,,,1,0,12038,359.5222,0.166455,937.5112,681.2643,36,1.0752,26,0.7765,8,100,2.9866,12369,7995,238.7755,0.182927,9785,,259,36,223,118,54,7.7352,3499,4079,86,3886,3739,64,-387,340,22,5464,7034,142,5292,5542,91,172,1492,51
ESPORTSTMNT03/1551806,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551806?gameHash=a6c1bc700030c06d,WCS,2020,,0,10/6/2020 8:47,1,10.19,3,Blue,mid,Angel,Suning,Syndra,Ornn,Graves,Renekton,Akali,Kassadin,2009,1,3,2,7,14,9,0,0,0,0,0,0,0,0,0.4181,0.6869,,,,,,,,,,,,,,,,,,,,,,,,0,0,16664,497.6804,0.23042,268.9099,154.435,17,0.5077,5,0.1493,6,38,1.1349,12938,8564,255.769,0.195946,12325,,279,253,26,17,6,8.3325,3699,5027,95,3037,4456,78,662,571,17,5886,8642,165,5412,7804,137,474,838,28
ESPORTSTMNT03/1551806,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551806?gameHash=a6c1bc700030c06d,WCS,2020,,0,10/6/2020 8:47,1,10.19,4,Blue,bot,huanfeng,Suning,Ezreal,Ornn,Graves,Renekton,Akali,Kassadin,2009,1,5,1,5,14,9,1,1,1,0,0,0,0,0,0.4181,0.6869,,,,,,,,,,,,,,,,,,,,,,,,0,0,26248,783.9124,0.362942,460.4679,417.3121,14,0.4181,11,0.3285,3,41,1.2245,16822,12448,371.767,0.284812,14875,,341,299,42,22,11,10.1842,3257,3203,88,3959,3782,104,-702,-579,-16,5239,5677,138,6098,6239,168,-859,-562,-30
ESPORTSTMNT03/1551806,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551806?gameHash=a6c1bc700030c06d,WCS,2020,,0,10/6/2020 8:47,1,10.19,5,Blue,sup,SwordArt,Suning,Bard,Ornn,Graves,Renekton,Akali,Kassadin,2009,1,1,1,10,14,9,0,0,0,0,0,0,0,0,0.4181,0.6869,,,,,,,,,,,,,,,,,,,,,,,,1,0,3128,93.4196,0.0432522,374.9029,323.2653,76,2.2698,14,0.4181,16,117,3.4943,8430,4056,121.1349,0.0928024,7190,,38,38,0,0,0,1.1349,2096,3067,15,2163,2823,16,-67,244,-1,3364,4836,26,3115,3802,24,249,1034,2
ESPORTSTMNT03/1551915,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551915?gameHash=d06acd62bd02c346,WCS,2020,,0,10/8/2020 8:43,1,10.19,6,Red,top,Bin,Suning,Irelia,Ornn,Renekton,Twisted Fate,Karma,Tahm Kench,1677,1,7,2,5,21,6,1,0,0,0,1,1,0,0,0.7513,0.966,,,,,,,,,,,,,,,,,,,,,,,,0,0,16889,604.2576,0.281085,928.8014,741.5385,13,0.4651,2,0.0716,6,24,0.8587,14256,10559,377.7818,0.273582,13683,,282,246,36,11,17,10.0894,3800,4968,95,3217,4147,71,583,821,24,6025,8381,152,4797,6504,121,1228,1877,31
ESPORTSTMNT03/1551915,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551915?gameHash=d06acd62bd02c346,WCS,2020,,0,10/8/2020 8:43,1,10.19,7,Red,jng,SofM,Suning,Graves,Ornn,Renekton,Twisted Fate,Karma,Tahm Kench,1677,1,5,2,7,21,6,0,0,0,0,0,0,0,0,0.7513,0.966,,,,,,,,,,,,,,,,,,,,,,,,1,0,15769,564.186,0.262445,641.2522,437.2093,36,1.288,23,0.8229,10,83,2.9696,12348,8651,309.517,0.224147,11225,,216,32,184,124,8,7.7281,3164,3466,66,2994,3026,57,170,440,9,5444,5563,100,4718,5323,91,726,240,9
ESPORTSTMNT03/1551915,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551915?gameHash=d06acd62bd02c346,WCS,2020,,0,10/8/2020 8:43,1,10.19,8,Red,mid,Angel,Suning,Galio,Ornn,Renekton,Twisted Fate,Karma,Tahm Kench,1677,1,5,1,9,21,6,0,0,0,0,0,0,0,0,0.7513,0.966,,,,,,,,,,,,,,,,,,,,,,,,0,0,10758,384.9016,0.179046,663.8998,865.2952,10,0.3578,7,0.2504,9,25,0.8945,10790,7093,253.7746,0.183781,9785,,189,177,12,12,0,6.7621,3318,4705,90,3485,4938,100,-167,-233,-10,5488,7354,131,4971,7007,141,517,347,-10
ESPORTSTMNT03/1551915,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551915?gameHash=d06acd62bd02c346,WCS,2020,,0,10/8/2020 8:43,1,10.19,9,Red,bot,huanfeng,Suning,Jhin,Ornn,Renekton,Twisted Fate,Karma,Tahm Kench,1677,1,4,0,7,21,6,0,0,0,0,0,0,0,0,0.7513,0.966,,,,,,,,,,,,,,,,,,,,,,,,0,0,11727,419.5707,0.195174,307.8354,143.3631,15,0.5367,4,0.1431,7,25,0.8945,12533,8836,316.136,0.22894,11200,,280,264,16,8,0,10.0179,3343,4046,92,3350,3580,92,-7,466,0,5234,6305,133,4950,5785,133,284,520,0
ESPORTSTMNT03/1551915,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551915?gameHash=d06acd62bd02c346,WCS,2020,,0,10/8/2020 8:43,1,10.19,10,Red,sup,SwordArt,Suning,Bard,Ornn,Renekton,Twisted Fate,Karma,Tahm Kench,1677,1,0,1,12,21,6,0,0,0,0,0,0,0,0,0.7513,0.966,,,,,,,,,,,,,,,,,,,,,,,,0,0,4942,176.8157,0.0822501,305.2952,268.1216,59,2.1109,10,0.3578,13,92,3.2916,7153,3456,123.6494,0.0895499,6075,,38,38,0,0,0,1.3596,2103,2267,13,2055,2414,15,48,-147,-2,3269,3846,24,3358,3727,23,-89,119,1
ESPORTSTMNT03/1551926,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551926?gameHash=d6a0b78c3cf991c8,WCS,2020,,0,10/8/2020 10:36,1,10.19,1,Blue,top,Bin,Suning,Jayce,Ornn,Shen,Kalista,Syndra,Orianna,1952,0,2,5,1,7,23,0,0,0,0,0,0,0,0,0.2152,0.9221,,,,,,,,,,,,,,,,,,,,,,,,0,0,21404,657.9098,0.289321,620.3484,536.0656,11,0.3381,4,0.123,1,22,0.6762,13106,8848,271.9672,0.2595,12525,,310,304,6,4,1,9.5287,3572,4945,95,2968,4340,65,604,605,30,5490,7772,153,5058,7317,113,432,455,40
ESPORTSTMNT03/1551926,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551926?gameHash=d6a0b78c3cf991c8,WCS,2020,,0,10/8/2020 10:36,1,10.19,2,Blue,jng,SofM,Suning,Graves,Ornn,Shen,Kalista,Syndra,Orianna,1952,0,0,6,4,7,23,0,0,0,0,0,0,0,0,0.2152,0.9221,,,,,,,,,,,,,,,,,,,,,,,,0,0,15195,467.0594,0.205393,760.9734,474.8668,31,0.9529,21,0.6455,10,80,2.459,11153,6895,211.9365,0.202223,10825,,270,63,207,161,5,8.2992,3364,3805,71,3471,3401,61,-107,404,10,4789,5730,102,5607,6102,106,-818,-372,-4
ESPORTSTMNT03/1551926,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1551926?gameHash=d6a0b78c3cf991c8,WCS,2020,,0,10/8/2020 10:36,1,10.19,3,Blue,mid,Angel,Suning,Twisted Fate,Ornn,Shen,Kalista,Syndra,Orianna,1952,0,3,4,3,7,23,0,0,0,0,0,0,0,0,0.2152,0.9221,,,,,,,,,,,,,,,,,,,,,,,,0,1,16533,508.1865,0.223479,505.6352,270.2152,14,0.4303,3,0.0922,4,42,1.291,13465,9207,283.002,0.270028,13350,,286,274,12,7,0,8.791,3656,4129,74,3465,4128,72,191,1,2,5725,6879,124,5364,7221,128,361,-342,-4
